index,time_us,ax,ay,az
3795,3795956,1.47962,-0.55545,-9.04529
3796,3796956,1.59454,0.42138,-9.56244
3797,3797956,1.67594,-0.15083,-9.29669
3798,3798956,1.60172,0.39025,-9.69891
3799,3799956,1.59693,-0.10534,-9.27035
3800,3800956,2.07577,0.58419,-9.68694
3801,3801956,1.25456,-0.45011,-9.09318
3802,3802956,1.24977,0.00479,-9.54089
3803,3803956,1.68073,-0.11732,-9.47146
3804,3804956,1.48201,0.39025,-9.74440
3805,3805956,1.81002,-0.55785,-9.12430
3806,3806956,0.69192,0.05507,-9.59117
3807,3807956,2.75812,0.50278,-9.90721
3808,3808956,1.28329,-0.43574,-8.85376
3809,3809956,1.79805,1.51314,-10.11790
3810,3810956,1.93451,-0.73023,-9.02853
3811,3811956,1.36948,0.50518,-9.50259
3812,3812956,1.83156,-0.19154,-9.33978
3813,3813956,1.48919,-0.02394,-9.60554
3814,3814956,1.69509,0.36631,-9.38048
3815,3815956,1.75495,0.00718,-9.52413
3816,3816956,1.82678,0.04788,-9.37330
3817,3817956,1.01754,-0.39265,-9.16261
3818,3818956,1.74058,0.16041,-9.76116
3819,3819956,1.16837,-0.18435,-9.26317
3820,3820956,2.24337,0.73741,-9.82341
3821,3821956,0.62010,-1.42694,-8.76038
3822,3822956,2.07338,1.48441,-10.32140
3823,3823956,2.10450,-0.87628,-8.93037
3824,3824956,1.15161,0.82121,-9.61272
3825,3825956,2.25534,0.72305,-9.69652
3826,3826956,1.45328,-0.68474,-9.01656
3827,3827956,1.56102,0.38786,-9.52174
3828,3828956,1.69509,-0.12450,-9.33978
3829,3829956,1.65200,0.33998,-9.67497
3830,3830956,1.55863,-0.13408,-9.16740
3831,3831956,2.08535,0.46208,-9.67257
3832,3832956,1.34315,-0.47166,-9.12191
3833,3833956,1.23780,0.02873,-9.43794
3834,3834956,1.64721,-0.11971,-9.44513
3835,3835956,1.46286,0.30167,-9.64145
3836,3836956,1.92494,-0.46448,-9.20331
3837,3837956,0.60334,-0.10534,-9.52413
3838,3838956,2.76291,0.56024,-9.85214
3839,3839956,1.37906,-0.61531,-8.76996
3840,3840956,1.78607,1.50835,-10.11071
3841,3841956,2.01831,-0.73741,-9.01896
3842,3842956,1.38624,0.43096,-9.44752
3843,3843956,1.76692,-0.18675,-9.33978
3844,3844956,1.46286,-0.03352,-9.55287
3845,3845956,1.70707,0.39744,-9.38048
3846,3846956,1.77889,-0.04070,-9.51935
3847,3847956,1.83875,0.18196,-9.46428
3848,3848956,1.01514,-0.42856,-9.17937
3849,3849956,1.71664,0.14126,-9.76595
3850,3850956,1.22344,-0.28970,-9.22007
3851,3851956,2.24576,0.78051,-9.88087
3852,3852956,0.75657,-1.52032,-8.79151
3853,3853956,1.94888,1.46765,-10.27591
3854,3854956,2.19788,-0.86191,-8.98304
3855,3855956,1.13964,0.74220,-9.45949
3856,3856956,2.23618,0.88825,-9.76595
3857,3857956,1.49159,-0.75657,-8.98783
3858,3858956,1.56581,0.50278,-9.61511
3859,3859956,1.68073,-0.11253,-9.31344
3860,3860956,1.55384,0.38307,-9.66060
3861,3861956,1.52989,-0.11971,-9.21289
3862,3862956,1.97282,0.32561,-9.68215
3863,3863956,1.30484,-0.49560,-9.18176
3864,3864956,1.20428,0.02155,-9.55287
3865,3865956,1.71904,-0.12210,-9.54808
3866,3866956,1.34315,0.20111,-9.57441
3867,3867956,2.06141,-0.21548,-9.36612
3868,3868956,0.55306,-0.36871,-9.40682
3869,3869956,2.76051,0.73981,-9.96467
3870,3870956,1.39582,-0.57940,-8.76517
3871,3871956,1.67115,1.44370,-10.14902
3872,3872956,2.05422,-0.47645,-9.08360
3873,3873956,1.47243,0.40462,-9.45231
3874,3874956,1.71425,-0.13886,-9.33020
3875,3875956,1.49159,-0.01197,-9.48104
3876,3876956,1.69031,0.41180,-9.38288
3877,3877956,1.71904,-0.15323,-9.42837
3878,3878956,1.92494,0.25618,-9.44513
3879,3879956,0.98641,-0.56264,-9.11951
3880,3880956,1.58496,0.20830,-9.77792
3881,3881956,1.32399,-0.28970,-9.21289
3882,3882956,2.11647,0.78051,-9.95749
3883,3883956,0.87867,-1.45089,-8.76517
3884,3884956,1.72383,1.44131,-10.22803
3885,3885956,2.34392,-0.72544,-9.10515
3886,3886956,1.06542,0.57700,-9.33260
3887,3887956,2.28646,1.13006,-9.94551
3888,3888956,1.54665,-0.87388,-8.94713
3889,3889956,1.44610,0.49799,-9.56484
3890,3890956,1.75016,-0.21069,-9.29669
3891,3891956,1.52271,0.28012,-9.64624
3892,3892956,1.59214,-0.03591,-9.20810
3893,3893956,2.01352,0.33758,-9.70370
3894,3894956,1.38864,-0.44293,-9.23683
3895,3895956,1.07500,-0.05986,-9.45949
3896,3896956,1.71904,-0.02155,-9.59596
3897,3897956,1.28569,0.09337,-9.54089
3898,3898956,2.21942,0.12210,-9.49062
3899,3899956,0.54588,-0.67516,-9.27274
3900,3900956,2.62883,1.06781,-10.14423
3901,3901956,1.49398,-0.74939,-8.76517
3902,3902956,1.49398,1.37667,-10.02452
3903,3903956,2.09493,-0.32082,-9.06924
3904,3904956,1.33357,0.21069,-9.32302
3905,3905956,1.66158,-0.07661,-9.32542
3906,3906956,1.55863,-0.03352,-9.42358
3907,3907956,1.66876,0.43096,-9.44273
3908,3908956,1.68791,-0.19872,-9.44273
3909,3909956,2.01831,0.35434,-9.46189
3910,3910956,1.05345,-0.53870,-9.16261
3911,3911956,1.59693,0.20830,-9.74440
3912,3912956,1.33357,-0.27294,-9.17219
3913,3913956,2.06859,0.76614,-9.91199
3914,3914956,0.95768,-1.41976,-8.70771
3915,3915956,1.63524,1.23301,-10.19691
3916,3916956,2.50194,-0.63925,-9.23922
3917,3917956,1.04866,0.45969,-9.28711
3918,3918956,2.24816,1.24020,-10.06283
3919,3919956,1.68312,-0.86431,-8.88009
3920,3920956,1.43652,0.53630,-9.49062
3921,3921956,1.69509,-0.22027,-9.22965
3922,3922956,1.50595,0.24900,-9.65582
3923,3923956,1.63524,0.05746,-9.25598
3924,3924956,2.09253,0.27294,-9.67736
3925,3925956,1.42934,-0.34955,-9.20810
3926,3926956,1.13725,-0.03352,-9.38527
3927,3927956,1.78368,-0.04070,-9.56244
3928,3928956,1.23541,0.06225,-9.39245
3929,3929956,2.30801,0.29449,-9.58878
3930,3930956,0.41899,-0.90022,-9.18176
3931,3931956,2.59771,1.19231,-10.09156
3932,3932956,1.63763,-0.82839,-8.75799
3933,3933956,1.47243,1.31442,-10.00537
3934,3934956,2.17394,-0.24900,-9.21289
3935,3935956,1.41497,0.14844,-9.41161
3936,3936956,1.66397,0.06464,-9.36851
3937,3937956,1.51074,-0.05986,-9.40442
3938,3938956,1.71185,0.42138,-9.48822
3939,3939956,1.63524,-0.21787,-9.37569
3940,3940956,1.95606,0.42138,-9.59357
3941,3941956,1.01993,-0.53151,-9.08839
3942,3942956,1.49877,0.15083,-9.68694
3943,3943956,1.41976,-0.31364,-9.22725
3944,3944956,2.00155,0.73981,-9.91439
3945,3945956,1.02472,-1.20668,-8.79151
3946,3946956,1.50595,1.14203,-10.19451
3947,3947956,2.49715,-0.50996,-9.31105
3948,3948956,1.07260,0.33279,-9.19134
3949,3949956,2.19309,1.15879,-10.06762
3950,3950956,1.69509,-0.93613,-8.93277
3951,3951956,1.43652,0.51236,-9.63187
3952,3952956,1.74058,-0.26576,-9.22725
3953,3953956,1.45328,0.13647,-9.61990
3954,3954956,1.60172,0.10056,-9.21289
3955,3955956,1.98958,0.34477,-9.66779
3956,3956956,1.52511,-0.27533,-9.32781
3957,3957956,1.02951,-0.12929,-9.43555
3958,3958956,1.74777,0.03831,-9.68455
3959,3959956,1.19231,-0.04549,-9.39724
3960,3960956,2.30322,0.27773,-9.61990
3961,3961956,0.42856,-1.08697,-9.01896
3962,3962956,2.55940,1.29526,-10.22803
3963,3963956,1.75495,-0.91937,-8.73884
3964,3964956,1.39103,1.35751,-9.93594
3965,3965956,2.10450,-0.12929,-9.29908
3966,3966956,1.38385,0.02394,-9.31584
3967,3967956,1.66158,0.02873,-9.42597
3968,3968956,1.53947,-0.08859,-9.39724
3969,3969956,1.68073,0.41420,-9.60554
3970,3970956,1.59693,-0.21548,-9.42597
3971,3971956,2.03028,0.55545,-9.65821
3972,3972956,1.15879,-0.59855,-9.07163
3973,3973956,1.47004,0.13408,-9.75158
3974,3974956,1.43652,-0.28012,-9.32781
3975,3975956,1.81720,0.67516,-9.86172
3976,3976956,1.28569,-1.04627,-8.86573
3977,3977956,1.24977,0.69432,-9.94312
3978,3978956,2.61686,-0.11492,-9.45710
3979,3979956,1.11570,-0.07183,-9.06445
3980,3980956,2.03747,1.43413,-10.10114
3981,3981956,1.82199,-0.86910,-8.92080
3982,3982956,1.40061,0.53151,-9.57202
3983,3983956,1.71185,-0.23224,-9.32302
3984,3984956,1.44370,0.11971,-9.59357
3985,3985956,1.64960,0.20590,-9.25119
3986,3986956,1.91057,0.16041,-9.60554
3987,3987956,1.63285,-0.20351,-9.35175
3988,3988956,1.01035,-0.19872,-9.35415
3989,3989956,1.73580,0.07901,-9.68933
3990,3990956,1.21865,-0.08859,-9.36612
3991,3991956,2.37265,0.47884,-9.74919
3992,3992956,0.43096,-1.19471,-8.99980
3993,3993956,2.38223,1.30723,-10.27591
3994,3994956,1.79326,-0.98162,-8.78672
3995,3995956,1.38145,1.18034,-9.93115
3996,3996956,2.24097,0.16041,-9.52653
3997,3997956,1.36948,-0.23463,-9.21289
3998,3998956,1.64960,0.23224,-9.44513
3999,3999956,1.60890,-0.10056,-9.34696
4000,4000956,1.59454,0.40462,-9.56723
4001,4001956,1.59454,-0.24421,-9.29908
4002,4002956,2.04465,0.50518,-9.63906
4003,4003956,1.13006,-0.58658,-9.02614
4004,4004956,1.32878,0.11732,-9.56962
4005,4005956,1.63763,-0.22266,-9.28711
4006,4006956,1.69749,0.55067,-9.74919
4007,4007956,1.63045,-0.80924,-8.92798
4008,4008956,0.93613,0.29449,-9.72764
4009,4009956,2.66235,0.22505,-9.78989
4010,4010956,1.14682,-0.36631,-8.97347
4011,4011956,1.90339,1.55144,-10.18254
4012,4012956,1.89381,-0.82361,-8.97347
4013,4013956,1.36948,0.60094,-9.56723
4014,4014956,1.78129,-0.18675,-9.31823
4015,4015956,1.47483,0.08859,-9.61033
4016,4016956,1.64003,0.30406,-9.28471
4017,4017956,1.82678,0.02155,-9.57681
4018,4018956,1.76213,-0.04070,-9.37569
4019,4019956,1.01993,-0.28730,-9.22007
4020,4020956,1.76932,0.16999,-9.72285
4021,4021956,1.11330,-0.26097,-9.27753
4022,4022956,2.30562,0.58897,-9.82102
4023,4023956,0.55545,-1.26414,-8.89207
4024,4024956,2.19309,1.37188,-10.29267
4025,4025956,2.00395,-0.85234,-8.85855
4026,4026956,1.24498,0.93613,-9.69891
4027,4027956,2.25773,0.56982,-9.60554
4028,4028956,1.47243,-0.54109,-9.10994
4029,4029956,1.55623,0.33519,-9.54808
4030,4030956,1.59693,-0.13647,-9.39006
4031,4031956,1.56820,0.34237,-9.67018
4032,4032956,1.59214,-0.11492,-9.28950
4033,4033956,2.06380,0.42856,-9.78750
4034,4034956,1.29047,-0.58179,-9.17458
4035,4035956,1.24020,0.09098,-9.56962
4036,4036956,1.65439,-0.08619,-9.42837
4037,4037956,1.43892,0.43574,-9.67736
4038,4038956,1.93930,-0.45011,-9.22007
4039,4039956,0.70629,-0.16759,-9.43794
4040,4040956,2.79164,0.63446,-9.97664
4041,4041956,1.29526,-0.67516,-8.80348
4042,4042956,1.69988,1.57538,-10.10353
4043,4043956,1.99916,-0.68474,-9.06924
4044,4044956,1.37188,0.40941,-9.48822
4045,4045956,1.78368,-0.15802,-9.36372
4046,4046956,1.48680,0.02634,-9.50019
4047,4047956,1.66876,0.35195,-9.31105
4048,4048956,1.71425,-0.09816,-9.46667
4049,4049956,1.89381,0.17478,-9.42837
4050,4050956,0.99838,-0.51236,-9.17219
4051,4051956,1.67115,0.18914,-9.79947
4052,4052956,1.23541,-0.35434,-9.23683
4053,4053956,1.23541,-0.35434,-9.23683
4054,4054956,2.18351,0.69911,-9.85693
4055,4055956,0.73023,-1.40061,-8.75081
4056,4056956,1.92494,1.40540,-10.27591
4057,4057956,2.25773,-0.81882,-9.03093
4058,4058956,1.10133,0.60813,-9.53611
4059,4059956,2.30322,0.87867,-9.96227
4060,4060956,1.55144,-0.83318,-9.03811
4061,4061956,1.45089,0.48123,-9.54808
4062,4062956,1.73580,-0.21069,-9.27514
4063,4063956,1.57060,0.31125,-9.67736
4064,4064956,1.58975,-0.04549,-9.15782
4065,4065956,2.04704,0.38786,-9.66779
4066,4066956,1.35991,-0.44053,-9.17219
4067,4067956,1.18513,-0.01915,-9.44273
4068,4068956,1.81002,-0.07422,-9.49301
4069,4069956,1.22583,0.12929,-9.44752
4070,4070956,2.11647,0.00958,-9.50498
4071,4071956,0.46926,-0.70390,-9.21289
4072,4072956,2.77009,0.96486,-10.12029
4073,4073956,1.52271,-0.80445,-8.72926
4074,4074956,1.56341,1.47722,-10.08677
4075,4075956,2.15478,-0.46687,-9.20571
4076,4076956,1.35512,0.21787,-9.42358
4077,4077956,1.73340,-0.09577,-9.35175
4078,4078956,1.53947,-0.03112,-9.43316
4079,4079956,1.63285,0.37110,-9.48822
4080,4080956,1.63763,-0.24181,-9.41640
4081,4081956,1.99437,0.38786,-9.55287
4082,4082956,1.03908,-0.54588,-9.12430
4083,4083956,1.53229,0.26815,-9.75877
4084,4084956,1.33118,-0.26097,-9.29908
4085,4085956,2.04225,0.78769,-9.97903
4086,4086956,1.00556,-1.33357,-8.79390
4087,4087956,1.56341,1.12527,-10.08677
4088,4088956,2.48518,-0.54827,-9.20331
4089,4089956,1.06542,0.25618,-9.21528
4090,4090956,2.13084,1.25217,-10.07720
4091,4091956,1.67834,-0.94571,-8.98544
4092,4092956,1.43892,0.59616,-9.57681
4093,4093956,1.71904,-0.24900,-9.23204
4094,4094956,1.47483,0.19632,-9.59596
4095,4095956,1.66636,0.04070,-9.16500
4096,4096956,2.06141,0.26815,-9.64145
4097,4097956,1.51314,-0.36631,-9.20571
4098,4098956,1.10852,-0.10056,-9.46667
4099,4099956,1.78129,0.01915,-9.64384
4100,4100956,1.20907,0.03831,-9.40203
4101,4101956,2.29365,0.28491,-9.61033
4102,4102956,0.43096,-0.97923,-9.02135
4103,4103956,2.63841,1.28090,-10.13226
4104,4104956,1.69031,-0.99359,-8.69574
4105,4105956,1.49159,1.41258,-10.04128
4106,4106956,2.19069,-0.25618,-9.25119
4107,4107956,1.40540,0.01437,-9.30387
4108,4108956,1.69988,-0.00479,-9.38048
4109,4109956,1.57060,-0.09816,-9.44513
4110,4110956,1.74058,0.41659,-9.60075
4111,4111956,1.60651,-0.30885,-9.37569
4112,4112956,2.03747,0.48363,-9.63427
4113,4113956,1.12049,-0.54588,-9.13388
4114,4114956,1.43652,0.14605,-9.76595
4115,4115956,1.44370,-0.24900,-9.27035
4116,4116956,1.93691,0.68714,-9.94551
4117,4117956,1.26653,-1.06303,-8.87770
4118,4118956,1.37188,0.86191,-9.99340
4119,4119956,2.54025,-0.29449,-9.36133
4120,4120956,1.04627,0.09337,-9.10036
4121,4121956,2.06380,1.38864,-10.08677
4122,4122956,1.75974,-0.88346,-8.87052
4123,4123956,1.38624,0.59855,-9.53850
4124,4124956,1.71425,-0.23224,-9.30147
4125,4125956,1.48441,0.14844,-9.61033
4126,4126956,1.64960,0.17238,-9.27753
4127,4127956,1.96325,0.24900,-9.70370
4128,4128956,1.55384,-0.20351,-9.26317
4129,4129956,1.02951,-0.10534,-9.34936
4130,4130956,1.80044,0.04310,-9.64384
4131,4131956,1.14922,-0.10295,-9.34457
4132,4132956,2.30562,0.37350,-9.66539
4133,4133956,0.37110,-1.20189,-8.95671
4134,4134956,2.53067,1.35512,-10.29507
4135,4135956,1.72383,-1.01754,-8.76038
4136,4136956,1.38145,1.31921,-9.95988
4137,4137956,2.16436,-0.07183,-9.37809
4138,4138956,1.40779,-0.13647,-9.21289
4139,4139956,1.75016,0.10774,-9.33739
4140,4140956,1.65200,-0.13408,-9.28232
4141,4141956,1.64721,0.39265,-9.56244
4142,4142956,1.56581,-0.26097,-9.32781
4143,4143956,2.06859,0.49799,-9.66060
4144,4144956,1.18752,-0.55785,-9.16022
4145,4145956,1.42694,0.15562,-9.70849
4146,4146956,1.48680,-0.30646,-9.29190
4147,4147956,1.80283,0.66559,-9.78750
4148,4148956,1.38864,-0.99120,-8.91601
4149,4149956,1.20189,0.64643,-9.89045
4150,4150956,2.69348,-0.01676,-9.54329
4151,4151956,1.13485,-0.12450,-9.03811
4152,4152956,1.99198,1.41258,-10.20169
4153,4153956,1.82199,-0.86910,-9.05487
4154,4154956,1.38385,0.52672,-9.55526
4155,4155956,1.84114,-0.18914,-9.27993
4156,4156956,1.46286,0.15802,-9.63666
4157,4157956,1.67834,0.27773,-9.31344
4158,4158956,1.92733,0.14365,-9.64384
4159,4159956,1.61848,-0.22745,-9.24641
4160,4160956,0.97923,-0.16520,-9.31344
4161,4161956,1.76932,0.10056,-9.66060
4162,4162956,1.13246,-0.06704,-9.27514
4163,4163956,2.40138,0.53870,-9.73961
4164,4164956,0.39983,-1.22344,-8.94713
4165,4165956,2.47321,1.40061,-10.33098
4166,4166956,1.84354,-0.96726,-8.73884
4167,4167956,1.32160,1.30005,-9.84975
4168,4168956,2.28407,0.14365,-9.45231
4169,4169956,1.45807,-0.19154,-9.20810
4170,4170956,1.66158,0.17238,-9.49062
4171,4171956,1.63045,-0.14126,-9.35654
4172,4172956,1.65439,0.40941,-9.67497
4173,4173956,1.58736,-0.24421,-9.34696
4174,4174956,2.01831,0.46208,-9.73004
4175,4175956,1.09415,-0.54109,-9.11951
4176,4176956,1.33836,0.11013,-9.62708
4177,4177956,1.55384,-0.16520,-9.34696
4178,4178956,1.69031,0.57940,-9.78989
4179,4179956,1.50595,-0.94332,-9.02375
4180,4180956,1.04627,0.47166,-9.89284
4181,4181956,2.73178,0.03831,-9.67018
4182,4182956,1.15640,-0.31843,-8.93995
4183,4183956,1.95127,1.44849,-10.11071
4184,4184956,1.89860,-0.83079,-8.96389
4185,4185956,1.37427,0.53151,-9.52653
4186,4186956,1.83396,-0.21787,-9.33739
4187,4187956,1.48201,0.10774,-9.66779
4188,4188956,1.66397,0.25139,-9.30866
4189,4189956,1.84114,0.11253,-9.62469
4190,4190956,1.71425,-0.04070,-9.25359
4191,4191956,1.05345,-0.30885,-9.27993
4192,4192956,1.75974,0.09098,-9.71088
4193,4193956,1.16119,-0.30167,-9.18655
4194,4194956,2.31519,0.67995,-9.79707
4195,4195956,0.50757,-1.41497,-8.82982
4196,4196956,2.22900,1.50356,-10.24718
4197,4197956,2.01352,-0.93374,-8.82982
4198,4198956,1.20189,1.04387,-9.70370
4199,4199956,2.21224,0.42138,-9.51695
4200,4200956,1.45089,-0.44772,-9.10515
4201,4201956,1.60890,0.29449,-9.45470
4202,4202956,1.67594,-0.15083,-9.31823
4203,4203956,1.60890,0.46448,-9.63666
4204,4204956,1.59693,-0.22745,-9.29429
4205,4205956,2.13084,0.44532,-9.73961
4206,4206956,1.26893,-0.58179,-9.15303
4207,4207956,1.30005,0.04310,-9.62469
4208,4208956,1.59693,-0.15083,-9.35175
4209,4209956,1.57060,0.48363,-9.72285
4210,4210956,1.69509,-0.75896,-9.03332
4211,4211956,0.89543,0.33758,-9.74201
4212,4212956,2.83713,0.27054,-9.84496
4213,4213956,1.21147,-0.34955,-8.93277
4214,4214956,1.90578,1.50116,-10.16578
4215,4215956,1.93451,-0.80685,-9.01896
4216,4216956,1.38385,0.55067,-9.53611
4217,4217956,1.81002,-0.17957,-9.30866
4218,4218956,1.45089,0.06704,-9.53371
4219,4219956,1.67594,0.28491,-9.35175
4220,4220956,1.83156,-0.00718,-9.67497
4221,4221956,1.86269,0.09577,-9.44991
4222,4222956,1.00556,-0.31364,-9.21289
4223,4223956,1.75734,0.09577,-9.74201
4224,4224956,1.25217,-0.26815,-9.22725
4225,4225956,2.32238,0.72065,-9.85214
4226,4226956,0.60573,-1.49398,-8.74602
4227,4227956,2.12366,1.58017,-10.26634
4228,4228956,2.08296,-0.96247,-8.87052
4229,4229956,1.17316,1.03190,-9.64863
4230,4230956,2.25773,0.61531,-9.72285
4231,4231956,1.45807,-0.62489,-9.06924
4232,4232956,1.54905,0.36152,-9.54089
4233,4233956,1.66397,-0.19393,-9.27514
4234,4234956,1.55623,0.35195,-9.63187
4235,4235956,1.55384,-0.18196,-9.22965
4236,4236956,2.10690,0.49799,-9.68933
4237,4237956,1.26893,-0.48363,-9.09797
4238,4238956,1.27850,0.12450,-9.58399
4239,4239956,1.66397,-0.09577,-9.45949
4240,4240956,1.44370,0.39265,-9.65582
4241,4241956,1.89860,-0.39504,-9.18655
4242,4242956,0.68714,-0.15802,-9.56005
4243,4243956,2.67911,0.65122,-9.95270
4244,4244956,1.28090,-0.59616,-8.87770
4245,4245956,1.75256,1.42455,-10.11071
4246,4246956,1.99198,-0.65122,-8.97826
4247,4247956,1.43652,0.45969,-9.50498
4248,4248956,1.77171,-0.15802,-9.32063
4249,4249956,1.48919,0.01437,-9.58399
4250,4250956,1.72622,0.32322,-9.37569
4251,4251956,1.82199,0.00000,-9.55047
4252,4252956,1.87945,0.20111,-9.42118
4253,4253956,0.95050,-0.39744,-9.20331
4254,4254956,1.64482,0.22505,-9.72764
4255,4255956,1.20668,-0.22027,-9.18655
4256,4256956,2.22421,0.75417,-9.87129
4257,4257956,0.67756,-1.44610,-8.71250
4258,4258956,2.02549,1.46286,-10.25437
4259,4259956,2.23858,-0.88107,-8.97107
4260,4260956,1.17076,0.77333,-9.54808
4261,4261956,2.27928,0.76136,-9.75877
4262,4262956,1.53947,-0.73023,-8.97107
4263,4263956,1.55863,0.41180,-9.54089
4264,4264956,1.73819,-0.15802,-9.26077
4265,4265956,1.55623,0.33998,-9.70131
4266,4266956,1.58017,-0.09816,-9.25598
4267,4267956,2.14281,0.43335,-9.74919
4268,4268956,1.30005,-0.51236,-9.22007
4269,4269956,1.20428,0.00239,-9.49780
4270,4270956,1.73340,-0.07661,-9.50977
4271,4271956,1.32878,0.27773,-9.57202
4272,4272956,2.02789,-0.17957,-9.24880
4273,4273956,0.61531,-0.42617,-9.37330
4274,4274956,2.70066,0.83318,-10.01016
4275,4275956,1.44131,-0.68953,-8.78672
4276,4276956,1.68552,1.47722,-10.11071
4277,4277956,1.98240,-0.56503,-9.09078
4278,4278956,1.40300,0.33279,-9.43076
4279,4279956,1.70707,-0.11971,-9.28711
4280,4280956,1.50595,0.02155,-9.50737
4281,4281956,1.68552,0.36631,-9.47625
4282,4282956,1.65679,-0.14365,-9.55047
4283,4283956,1.89381,0.26815,-9.50737
4284,4284956,1.01275,-0.42617,-9.21049
4285,4285956,1.61369,0.22027,-9.76355
4286,4286956,1.27372,-0.21308,-9.23204
4287,4287956,2.21464,0.73263,-9.88326
4288,4288956,0.78530,-1.46525,-8.71011
4289,4289956,1.86269,1.39821,-10.30943
4290,4290956,2.31759,-0.84276,-9.04051
4291,4291956,1.10373,0.67038,-9.35415
4292,4292956,2.28886,0.92416,-9.86172
4293,4293956,1.56341,-0.80924,-9.02135
4294,4294956,1.52511,0.53391,-9.56484
4295,4295956,1.74298,-0.14605,-9.26556
4296,4296956,1.59693,0.34716,-9.77313
4297,4297956,1.63285,-0.00718,-9.24162
4298,4298956,2.03507,0.35913,-9.67976
4299,4299956,1.35033,-0.45490,-9.18416
4300,4300956,1.13964,0.00479,-9.54329
4301,4301956,1.70707,-0.04549,-9.59596
4302,4302956,1.28569,0.24900,-9.51695
4303,4303956,2.17872,0.07422,-9.45470
4304,4304956,0.49081,-0.64643,-9.29190
4305,4305956,2.68629,1.02232,-10.09395
4306,4306956,1.51792,-0.72784,-8.76038
4307,4307956,1.58257,1.41976,-10.07720
4308,4308956,2.08535,-0.38068,-9.22486
4309,4309956,1.42216,0.26576,-9.50019
4310,4310956,1.75016,-0.06704,-9.35415
4311,4311956,1.51074,-0.04070,-9.46667
4312,4312956,1.67834,0.44293,-9.43555
4313,4313956,1.60890,-0.16759,-9.44273
4314,4314956,1.95367,0.34716,-9.54089
4315,4315956,1.04148,-0.52672,-9.10036
4316,4316956,1.53947,0.22027,-9.78750
4317,4317956,1.28569,-0.28252,-9.31344
4318,4318956,2.11647,0.80924,-9.95749
4319,4319956,0.85473,-1.42216,-8.77714
4320,4320956,1.69270,1.38864,-10.20648
4321,4321956,2.45406,-0.70150,-9.11951
4322,4322956,1.07021,0.43096,-9.22965
4323,4323956,2.24576,1.13006,-9.95509
4324,4324956,1.62327,-0.88825,-8.92798
4325,4325956,1.46286,0.54109,-9.59596
4326,4326956,1.77171,-0.19154,-9.22007
4327,4327956,1.51792,0.23703,-9.65821
4328,4328956,1.61609,-0.01437,-9.22725
4329,4329956,2.06380,0.29209,-9.73243
4330,4330956,1.45328,-0.37589,-9.21289
4331,4331956,1.17555,-0.03591,-9.44513
4332,4332956,1.70946,0.02873,-9.59596
4333,4333956,1.23541,0.07422,-9.45710
4334,4334956,2.25534,0.21308,-9.56723
4335,4335956,0.50757,-0.86910,-9.15303
4336,4336956,2.68869,1.17316,-10.09156
4337,4337956,1.58736,-0.86910,-8.72208
4338,4338956,1.52511,1.30005,-10.08917
4339,4339956,2.11647,-0.32322,-9.23683
4340,4340956,1.40540,0.13168,-9.42118
4341,4341956,1.71185,-0.04549,-9.37569
4342,4342956,1.59214,-0.08380,-9.51695
4343,4343956,1.67115,0.40941,-9.56244
4344,4344956,1.59454,-0.18675,-9.39245
4345,4345956,2.01831,0.45250,-9.50019
4346,4346956,1.06303,-0.53870,-9.10754
4347,4347956,1.42694,0.22745,-9.74440
4348,4348956,1.34075,-0.22505,-9.26556
4349,4349956,1.95606,0.82361,-9.97903
4350,4350956,1.03190,-1.21147,-8.76996
4351,4351956,1.51553,1.15401,-10.08438
4352,4352956,2.53067,-0.50039,-9.29669
4353,4353956,1.04387,0.29449,-9.26795
4354,4354956,2.20267,1.27850,-10.04368
4355,4355956,1.67834,-0.93134,-8.91840
4356,4356956,1.41737,0.62249,-9.64145
4357,4357956,1.76213,-0.22027,-9.24641
4358,4358956,1.46765,0.22984,-9.58878
4359,4359956,1.58975,0.06464,-9.14106
4360,4360956,1.96325,0.29688,-9.68215
4361,4361956,1.55144,-0.29209,-9.15303
4362,4362956,1.08936,-0.11732,-9.38527
4363,4363956,1.74777,0.04310,-9.69652
4364,4364956,1.18274,0.03352,-9.40442
4365,4365956,2.34871,0.37589,-9.57681
4366,4366956,0.42617,-1.03190,-9.09318
4367,4367956,2.53546,1.26653,-10.18733
4368,4368956,1.72861,-0.89064,-8.74362
4369,4369956,1.53229,1.34794,-9.94791
4370,4370956,2.20745,-0.09337,-9.27514
4371,4371956,1.44849,0.05507,-9.33499
4372,4372956,1.69270,0.00239,-9.37091
4373,4373956,1.56820,-0.12689,-9.36612
4374,4374956,1.64482,0.35674,-9.53850
4375,4375956,1.55623,-0.26576,-9.39006
4376,4376956,2.01113,0.43096,-9.60075
4377,4377956,1.08218,-0.52433,-9.15303
4378,4378956,1.48441,0.14365,-9.75877
4379,4379956,1.44131,-0.24900,-9.27514
4380,4380956,1.96085,0.73263,-9.93594
4381,4381956,1.13246,-1.24020,-8.82742
4382,4382956,1.42216,1.08218,-10.09874
4383,4383956,2.56898,-0.41659,-9.31823
4384,4384956,1.02951,0.10534,-9.11951
4385,4385956,2.12126,1.39821,-10.09874
4386,4386956,1.75016,-0.96726,-8.93995
4387,4387956,1.38624,0.61770,-9.62708
4388,4388956,1.81241,-0.18435,-9.30866
4389,4389956,1.49398,0.17238,-9.65103
