index,time_us,ax,ay,az
3841,3841955,0.73502,-0.66559,-9.55526
3842,3842955,0.82121,-0.34955,-9.63187
3843,3843955,0.89783,-0.80685,-9.51216
3844,3844955,0.23463,-0.11492,-9.66539
3845,3845955,1.16358,-0.91698,-9.41161
3846,3846955,0.69192,-0.23463,-9.49062
3847,3847955,0.28012,-0.10295,-9.70131
3848,3848955,1.49877,-0.96726,-9.38288
3849,3849955,0.59137,-0.11971,-9.62708
3850,3850955,0.49321,-0.40223,-9.49062
3851,3851955,0.82600,-0.60334,-9.47625
3852,3852955,0.60094,-0.35674,-9.67976
3853,3853955,0.62249,-0.33758,-9.62948
3854,3854955,0.72305,-0.56743,-9.62948
3855,3855955,0.82121,-0.33519,-9.54329
3856,3856955,0.47645,-0.70629,-9.56723
3857,3857955,0.80685,-0.33998,-9.59117
3858,3858955,0.79009,-0.63925,-9.57681
3859,3859955,0.46208,-0.50518,-9.54329
3860,3860955,0.55067,-0.33998,-9.60554
3861,3861955,1.30723,-0.96247,-9.38288
3862,3862955,0.13647,0.15323,-9.65342
3863,3863955,0.98402,-0.55785,-9.51216
3864,3864955,1.22344,-0.80924,-9.39964
3865,3865955,0.28730,0.09577,-9.65582
3866,3866955,0.70390,-0.79009,-9.41879
3867,3867955,0.71108,-0.33758,-9.69891
3868,3868955,0.66559,-0.38307,-9.56723
3869,3869955,0.51715,-0.45969,-9.50977
3870,3870955,0.87149,-0.54109,-9.48583
3871,3871955,0.51954,-0.44053,-9.53132
3872,3872955,0.78769,-0.69432,-9.53611
3873,3873955,0.81642,-0.31364,-9.62469
3874,3874955,0.88107,-0.77572,-9.51216
3875,3875955,0.22745,-0.16281,-9.67976
3876,3876955,1.13246,-0.81642,-9.45710
3877,3877955,0.74939,-0.33998,-9.47146
3878,3878955,0.23703,0.05267,-9.63906
3879,3879955,1.52511,-0.98641,-9.32302
3880,3880955,0.61770,-0.18435,-9.61033
3881,3881955,0.40941,-0.37828,-9.56005
3882,3882955,0.83558,-0.60094,-9.43794
3883,3883955,0.60094,-0.33519,-9.63427
3884,3884955,0.62010,-0.34716,-9.50737
3885,3885955,0.70629,-0.54109,-9.52413
3886,3886955,0.77812,-0.37589,-9.58399
3887,3887955,0.47645,-0.71108,-9.60075
3888,3888955,0.85234,-0.37589,-9.55765
3889,3889955,0.84515,-0.58179,-9.61511
3890,3890955,0.56743,-0.54827,-9.54089
3891,3891956,0.47884,-0.27054,-9.61990
3892,3892955,1.29526,-0.94092,-9.32781
3893,3893955,0.26097,0.19872,-9.67736
3894,3894955,0.95768,-0.50518,-9.46428
3895,3895955,1.35751,-0.77093,-9.38288
3896,3896955,0.33998,0.05267,-9.74201
3897,3897955,0.75178,-0.79248,-9.43316
3898,3898955,0.75178,-0.37589,-9.60793
3899,3899955,0.67516,-0.42377,-9.55765
3900,3900955,0.57221,-0.41420,-9.57681
3901,3901955,0.91219,-0.61531,-9.52892
3902,3902955,0.57461,-0.35195,-9.57202
3903,3903955,0.72305,-0.72305,-9.53132
3904,3904955,0.77572,-0.28012,-9.58638
3905,3905955,0.90980,-0.81642,-9.56244
3906,3906955,0.25139,-0.15323,-9.64863
3907,3907955,0.96247,-0.71587,-9.43316
3908,3908956,0.90022,-0.51475,-9.49062
3909,3909955,0.21787,0.11732,-9.72046
3910,3910955,1.50835,-0.90022,-9.36612
3911,3911955,0.76375,-0.26815,-9.56962
3912,3912955,0.38547,-0.30885,-9.59357
3913,3913955,0.84036,-0.64404,-9.46428
3914,3914955,0.67277,-0.38547,-9.65103
3915,3915955,0.63207,-0.36152,-9.58878
3916,3916955,0.64883,-0.49799,-9.62708
3917,3917955,0.89543,-0.39504,-9.52653
3918,3918956,0.53151,-0.63207,-9.61272
3919,3919955,0.89304,-0.37110,-9.59596
3920,3920955,0.77812,-0.44772,-9.57681
3921,3921955,0.66559,-0.58658,-9.46428
3922,3922955,0.41659,-0.19872,-9.54808
3923,3923955,1.32639,-0.95529,-9.34218
3924,3924955,0.31125,0.08619,-9.62230
3925,3925955,0.71826,-0.39744,-9.50259
3926,3926955,1.35512,-0.92177,-9.34457
3927,3927955,0.32322,0.08380,-9.76116
3928,3928956,0.62728,-0.75178,-9.52413
3929,3929955,0.76136,-0.38307,-9.58399
3930,3930956,0.67516,-0.35434,-9.63427
3931,3931955,0.57700,-0.37110,-9.59596
3932,3932955,0.93613,-0.60334,-9.48583
3933,3933955,0.62489,-0.35434,-9.59835
3934,3934955,0.68474,-0.72065,-9.52653
3935,3935956,0.84994,-0.28012,-9.57441
3936,3936955,0.90980,-0.71108,-9.56244
3937,3937956,0.29449,-0.37350,-9.56484
3938,3938955,0.81642,-0.46687,-9.54089
3939,3939955,1.05105,-0.69432,-9.45470
3940,3940955,0.13408,0.29449,-9.74919
3941,3941956,1.34554,-0.86431,-9.38527
3942,3942955,0.90261,-0.48123,-9.59596
3943,3943956,0.30646,-0.10056,-9.67976
3944,3944955,0.81642,-0.73741,-9.44991
3945,3945956,0.64643,-0.33519,-9.63187
3946,3946955,0.66559,-0.43335,-9.52892
3947,3947955,0.61531,-0.46926,-9.56244
3948,3948955,0.91937,-0.50518,-9.51216
3949,3949956,0.43096,-0.54109,-9.56962
3950,3950955,0.81163,-0.55785,-9.54329
3951,3951955,0.76614,-0.37110,-9.65582
3952,3952956,0.81642,-0.75417,-9.50498
3953,3953955,0.27054,-0.02634,-9.62948
3954,3954955,1.21865,-0.90980,-9.38288
3955,3955956,0.43814,0.02873,-9.66539
3956,3956955,0.49321,-0.30646,-9.59596
3957,3957955,1.51553,-0.93613,-9.31105
3958,3958956,0.40941,0.04310,-9.69412
3959,3959955,0.58897,-0.59616,-9.47625
3960,3960956,0.79248,-0.46448,-9.51695
3961,3961955,0.62968,-0.41420,-9.60793
3962,3962955,0.56743,-0.39744,-9.59835
3963,3963955,0.82600,-0.57221,-9.58160
3964,3964956,0.68714,-0.30167,-9.56244
3965,3965955,0.62968,-0.68474,-9.59596
3966,3966956,0.86910,-0.24660,-9.54568
3967,3967955,0.87149,-0.66798,-9.53132
3968,3968955,0.42856,-0.33040,-9.67257
3969,3969956,0.67756,-0.48123,-9.65582
3970,3970955,1.19710,-0.84036,-9.42118
3971,3971955,0.14126,0.15083,-9.77074
3972,3972955,1.23062,-0.71347,-9.46189
3973,3973956,1.11570,-0.56982,-9.49062
3974,3974955,0.30646,0.04070,-9.71088
3975,3975955,0.77333,-0.79248,-9.38288
3976,3976955,0.68474,-0.31603,-9.58878
3977,3977956,0.64404,-0.39025,-9.54808
3978,3978955,0.57700,-0.46926,-9.57202
3979,3979955,0.86191,-0.56982,-9.48583
3980,3980955,0.49560,-0.45011,-9.59835
3981,3981956,0.78530,-0.59855,-9.51216
3982,3982955,0.81163,-0.36871,-9.55047
3983,3983956,0.84755,-0.84036,-9.48822
3984,3984955,0.20590,-0.12929,-9.68694
3985,3985955,1.18274,-0.89783,-9.39724
3986,3986955,0.56743,-0.17957,-9.53132
3987,3987956,0.32801,-0.06943,-9.57920
3988,3988955,1.55863,-0.97444,-9.27993
3989,3989955,0.56503,-0.04549,-9.65342
3990,3990955,0.51236,-0.45729,-9.46189
3991,3991955,0.83079,-0.60573,-9.51216
3992,3992955,0.66319,-0.41659,-9.62230
3993,3993955,0.63686,-0.39983,-9.54329
3994,3994956,0.77572,-0.55545,-9.58878
3995,3995955,0.76854,-0.39504,-9.59357
3996,3996955,0.50757,-0.65841,-9.60075
3997,3997955,0.85712,-0.31364,-9.56005
3998,3998956,0.84515,-0.62728,-9.55287
3999,3999955,0.50278,-0.46926,-9.53850
4000,4000955,0.58658,-0.33758,-9.61272
4001,4001955,1.29047,-0.87628,-9.42597
4002,4002955,0.13168,0.11971,-9.69652
4003,4003955,1.01035,-0.64643,-9.51456
4004,4004956,1.25696,-0.83079,-9.42597
4005,4005955,0.27054,0.05507,-9.78989
4006,4006955,0.74699,-0.81882,-9.45231
4007,4007955,0.70150,-0.29688,-9.58160
4008,4008955,0.66319,-0.44772,-9.57920
4009,4009955,0.53870,-0.40941,-9.52892
4010,4010955,0.92656,-0.60573,-9.48343
4011,4011955,0.59376,-0.41180,-9.61511
4012,4012955,0.75417,-0.70390,-9.53132
4013,4013955,0.80685,-0.25618,-9.54808
4014,4014955,0.87388,-0.82600,-9.49780
4015,4015955,0.19393,-0.19632,-9.63906
4016,4016955,1.15879,-0.84515,-9.45710
4017,4017955,0.74460,-0.32561,-9.44513
4018,4018955,0.21308,-0.00718,-9.63187
4019,4019955,1.47483,-0.91459,-9.38288
4020,4020955,0.58897,-0.24900,-9.68215
4021,4021955,0.43574,-0.32561,-9.63906
4022,4022955,0.86910,-0.64883,-9.46907
4023,4023955,0.64883,-0.38307,-9.69652
4024,4024955,0.58419,-0.37350,-9.55526
4025,4025955,0.66559,-0.58897,-9.57681
4026,4026955,0.80685,-0.43814,-9.55765
4027,4027955,0.46687,-0.62728,-9.59117
4028,4028955,0.89304,-0.33040,-9.54329
4029,4029955,0.83558,-0.46448,-9.59835
4030,4030955,0.72544,-0.65122,-9.52653
4031,4031955,0.45250,-0.14844,-9.63906
4032,4032955,1.25217,-1.00317,-9.39485
4033,4033955,0.23703,0.15562,-9.71567
4034,4034955,0.74699,-0.42856,-9.47146
4035,4035955,1.39582,-0.91219,-9.34218
4036,4036955,0.28012,0.04549,-9.78031
4037,4037955,0.65122,-0.81163,-9.36612
4038,4038955,0.67995,-0.42377,-9.57920
4039,4039955,0.65362,-0.47405,-9.55287
4040,4040955,0.57461,-0.39983,-9.54089
4041,4041955,0.90740,-0.56743,-9.54329
4042,4042955,0.65122,-0.29688,-9.57441
4043,4043955,0.71108,-0.66080,-9.55287
4044,4044955,0.82600,-0.21787,-9.54568
4045,4045955,0.86191,-0.71108,-9.58638
4046,4046955,0.25139,-0.29688,-9.60075
4047,4047955,0.97683,-0.61770,-9.51456
4048,4048955,0.93374,-0.58179,-9.48583
4049,4049955,0.20111,0.08619,-9.66779
4050,4050955,1.44131,-0.95768,-9.31105
4051,4051955,0.82839,-0.39983,-9.48104
4052,4052955,0.30646,-0.20351,-9.63187
4053,4053955,0.86191,-0.74220,-9.46428
4054,4054955,0.67756,-0.29688,-9.66300
4055,4055955,0.68953,-0.43335,-9.59117
4056,4056955,0.65362,-0.51715,-9.60793
4057,4057956,0.89304,-0.47884,-9.53850
4058,4058955,0.47884,-0.63207,-9.48822
4059,4059955,0.86670,-0.48363,-9.49062
4060,4060955,0.73981,-0.44053,-9.59596
4061,4061955,0.68235,-0.69432,-9.53611
4062,4062955,0.32082,-0.12450,-9.65582
4063,4063955,1.26414,-0.99120,-9.35175
4064,4064955,0.32801,0.06464,-9.58399
4065,4065955,0.57940,-0.28970,-9.58399
4066,4066955,1.41737,-0.90740,-9.29669
4067,4067955,0.34955,0.09577,-9.68933
4068,4068955,0.64404,-0.73502,-9.40203
4069,4069955,0.75178,-0.35434,-9.58878
4070,4070955,0.69911,-0.35674,-9.58399
4071,4071955,0.59616,-0.41420,-9.52174
4072,4072955,0.59616,-0.41420,-9.52174
4073,4073955,0.86191,-0.65841,-9.53371
4074,4074956,0.62010,-0.41420,-9.53611
4075,4075955,0.63446,-0.82361,-9.49062
4076,4076955,0.87149,-0.27773,-9.54329
4077,4077955,0.90980,-0.73023,-9.54568
4078,4078955,0.38786,-0.32561,-9.57202
4079,4079955,0.88585,-0.57940,-9.49062
4080,4080956,1.03908,-0.71347,-9.42118
4081,4081955,0.12689,0.21787,-9.72046
4082,4082956,1.32399,-0.87149,-9.31823
4083,4083955,0.86910,-0.46208,-9.50019
4084,4084955,0.32801,-0.12689,-9.66300
4085,4085955,0.82600,-0.70150,-9.43076
4086,4086956,0.63925,-0.37110,-9.65582
4087,4087955,0.64165,-0.39504,-9.58878
4088,4088955,0.57461,-0.53151,-9.59117
4089,4089955,0.90261,-0.42138,-9.51216
4090,4090955,0.43814,-0.52194,-9.61751
4091,4091955,0.75657,-0.50039,-9.54568
4092,4092956,0.77572,-0.47405,-9.54808
4093,4093955,0.76854,-0.68235,-9.50498
4094,4094956,0.32082,-0.10056,-9.62469
4095,4095955,1.38145,-0.92895,-9.39485
4096,4096955,0.38786,0.08380,-9.61751
4097,4097956,0.58179,-0.27294,-9.51935
4098,4098955,1.47483,-0.91698,-9.27274
4099,4099955,0.42138,-0.00239,-9.64624
4100,4100955,0.63207,-0.63686,-9.40682
4101,4101956,0.77093,-0.43574,-9.56484
4102,4102955,0.68714,-0.40941,-9.61272
4103,4103955,0.57461,-0.39504,-9.59835
4104,4104955,0.84994,-0.59855,-9.58638
4105,4105955,0.65362,-0.31364,-9.61511
4106,4106956,0.59137,-0.70150,-9.51216
4107,4107955,0.82839,-0.25379,-9.60793
4108,4108955,0.93853,-0.70390,-9.58399
4109,4109956,0.37110,-0.40941,-9.50259
4110,4110955,0.85952,-0.39744,-9.52413
4111,4111955,1.15401,-0.79727,-9.32542
4112,4112955,0.09816,0.25857,-9.65582
4113,4113956,1.26653,-0.73741,-9.33739
4114,4114955,0.97683,-0.51236,-9.48104
4115,4115956,0.31603,-0.06464,-9.68215
4116,4116955,0.80445,-0.75417,-9.43076
4117,4117956,0.69671,-0.30167,-9.61033
4118,4118955,0.68714,-0.40462,-9.50498
4119,4119955,0.60094,-0.49560,-9.55526
4120,4120956,0.86431,-0.51475,-9.57920
4121,4121955,0.46687,-0.60334,-9.55047
4122,4122956,0.80206,-0.56982,-9.50019
4123,4123955,0.72065,-0.39025,-9.65582
4124,4124955,0.78290,-0.76614,-9.57202
4125,4125955,0.28012,-0.10534,-9.69652
4126,4126956,1.27372,-0.95768,-9.37809
4127,4127955,0.44772,-0.00718,-9.62948
4128,4128955,0.50518,-0.23463,-9.59596
4129,4129956,1.53947,-0.97444,-9.30626
4130,4130955,0.43096,-0.01676,-9.68455
4131,4131955,0.54588,-0.66080,-9.44752
4132,4132956,0.72305,-0.43335,-9.53611
4133,4133955,0.65362,-0.40462,-9.59835
4134,4134955,0.64165,-0.33998,-9.53132
4135,4135955,0.85473,-0.59616,-9.56005
4136,4136955,0.65841,-0.27533,-9.55287
4137,4137955,0.51954,-0.71108,-9.51216
4138,4138956,0.84276,-0.26815,-9.60314
4139,4139955,0.89783,-0.69192,-9.61511
4140,4140955,0.41420,-0.36871,-9.57681
4141,4141955,0.76854,-0.41180,-9.51456
4142,4142955,1.11809,-0.68235,-9.40203
4143,4143955,0.08859,0.19632,-9.74919
4144,4144956,1.21386,-0.77333,-9.41879
4145,4145955,1.02232,-0.59855,-9.45470
4146,4146955,0.25379,-0.00479,-9.65103
4147,4147955,0.80206,-0.76375,-9.43316
4148,4148956,0.70150,-0.31364,-9.61272
4149,4149955,0.66798,-0.39983,-9.51695
4150,4150955,0.56743,-0.50996,-9.53132
4151,4151955,0.90261,-0.54109,-9.53132
4152,4152956,0.44293,-0.45729,-9.54089
4153,4153955,0.79248,-0.60334,-9.47625
4154,4154955,0.76136,-0.33998,-9.58878
4155,4155955,0.83079,-0.82361,-9.53132
4156,4156956,0.22027,-0.09577,-9.71328
4157,4157955,1.26653,-0.96726,-9.38527
4158,4158956,0.54827,-0.09577,-9.58399
4159,4159955,0.40701,-0.21787,-9.60075
4160,4160956,1.53947,-0.99838,-9.21049
4161,4161955,0.46926,0.02634,-9.64384
4162,4162955,0.49799,-0.53391,-9.49062
4163,4163955,0.79487,-0.55785,-9.50019
4164,4164955,0.64165,-0.42138,-9.58878
4165,4165955,0.53630,-0.35434,-9.47625
4166,4166956,0.79487,-0.62010,-9.48104
4167,4167955,0.73502,-0.35434,-9.53132
4168,4168955,0.54827,-0.68474,-9.61751
4169,4169955,0.81882,-0.25618,-9.62948
4170,4170955,0.85473,-0.64404,-9.56005
4171,4171956,0.49081,-0.45250,-9.56723
4172,4172955,0.60334,-0.39504,-9.58638
4173,4173956,1.15161,-0.85473,-9.43076
4174,4174955,0.08859,0.17238,-9.67736
4175,4175955,1.07739,-0.64643,-9.42358
4176,4176955,1.15640,-0.73741,-9.41161
4177,4177955,0.28970,0.01197,-9.66060
4178,4178955,0.80445,-0.80445,-9.36372
4179,4179956,0.72544,-0.32561,-9.60075
4180,4180955,0.69432,-0.41420,-9.58878
4181,4181955,0.60573,-0.46448,-9.57441
4182,4182956,0.96247,-0.59376,-9.57920
4183,4183955,0.50757,-0.48602,-9.58399
4184,4184955,0.75417,-0.63686,-9.48104
4185,4185955,0.78051,-0.32082,-9.57681
4186,4186956,0.83797,-0.81642,-9.47864
4187,4187955,0.18435,-0.13886,-9.60075
4188,4188955,1.16358,-0.90740,-9.36372
4189,4189955,0.63686,-0.16281,-9.49780
4190,4190955,0.30885,-0.05267,-9.60554
4191,4191955,1.50116,-0.92895,-9.35415
4192,4192955,0.50278,-0.05028,-9.60075
4193,4193956,0.42377,-0.43335,-9.45470
4194,4194955,0.84515,-0.49799,-9.40442
4195,4195956,0.67756,-0.39025,-9.61751
4196,4196955,0.61292,-0.37828,-9.55765
4197,4197956,0.68953,-0.61531,-9.63427
4198,4198955,0.77812,-0.38786,-9.55526
4199,4199955,0.50039,-0.67756,-9.58638
4200,4200955,0.83318,-0.36631,-9.52653
4201,4201955,0.84036,-0.60334,-9.57202
4202,4202955,0.54109,-0.53391,-9.55287
4203,4203956,0.51715,-0.27054,-9.62708
4204,4204955,1.23780,-0.96965,-9.40203
4205,4205955,0.13886,0.11492,-9.67257
4206,4206955,0.94332,-0.56024,-9.44034
4207,4207955,1.29047,-0.82839,-9.40921
4208,4208955,0.31125,0.09577,-9.76355
4209,4209955,0.76854,-0.77812,-9.36133
4210,4210956,0.72544,-0.34955,-9.55526
4211,4211955,0.71826,-0.40701,-9.53371
4212,4212955,0.54588,-0.43335,-9.46667
4213,4213955,0.87867,-0.55785,-9.55047
4214,4214956,0.54109,-0.42138,-9.58160
4215,4215955,0.68235,-0.69911,-9.47386
4216,4216955,0.79009,-0.27294,-9.68215
4217,4217955,0.91219,-0.74939,-9.58638
4218,4218955,0.27773,-0.14605,-9.61033
4219,4219955,1.09654,-0.73263,-9.42358
4220,4220955,0.84994,-0.47166,-9.53611
4221,4221955,0.24900,0.02873,-9.72764
4222,4222955,1.53947,-0.99599,-9.29429
4223,4223955,0.78290,-0.37350,-9.54089
4224,4224955,0.35913,-0.32561,-9.55526
4225,4225955,0.84515,-0.67756,-9.41879
4226,4226955,0.65601,-0.39504,-9.58399
4227,4227955,0.61292,-0.39504,-9.54329
4228,4228955,0.69432,-0.56503,-9.61511
4229,4229955,0.84994,-0.41180,-9.56005
4230,4230955,0.48602,-0.65841,-9.56484
4231,4231955,0.84994,-0.43096,-9.50977
4232,4232955,0.73981,-0.50518,-9.60075
4233,4233955,0.66319,-0.67995,-9.52174
4234,4234955,0.36871,-0.21308,-9.63187
4235,4235955,1.28090,-1.01993,-9.35175
4236,4236955,0.24421,0.14844,-9.60554
4237,4237955,0.79727,-0.47645,-9.50977
4238,4238955,1.42694,-0.89064,-9.37330
4239,4239955,0.31364,0.04070,-9.64863
4240,4240955,0.64643,-0.73502,-9.38048
4241,4241956,0.71826,-0.37589,-9.54568
4242,4242955,0.68714,-0.43574,-9.53850
4243,4243955,0.59376,-0.40941,-9.53611
4244,4244955,0.82600,-0.61531,-9.49301
4245,4245955,0.60334,-0.34955,-9.55287
4246,4246955,0.64883,-0.76375,-9.57681
4247,4247956,0.83318,-0.25379,-9.61751
4248,4248955,0.87149,-0.68474,-9.59357
4249,4249955,0.36631,-0.33758,-9.57441
4250,4250955,0.84276,-0.40223,-9.55526
4251,4251955,1.05824,-0.74460,-9.50019
4252,4252955,0.10534,0.23703,-9.78989
4253,4253955,1.34315,-0.84515,-9.31823
4254,4254955,0.87149,-0.41899,-9.48343
4255,4255955,0.27054,-0.15083,-9.63187
4256,4256955,0.83079,-0.74939,-9.40442
4257,4257955,0.60094,-0.32082,-9.58160
4258,4258955,0.61770,-0.36392,-9.52892
4259,4259955,0.55545,-0.51715,-9.55765
4260,4260955,0.92895,-0.48842,-9.53371
4261,4261955,0.45490,-0.52912,-9.59596
4262,4262955,0.80206,-0.53870,-9.57681
4263,4263955,0.78051,-0.34237,-9.63906
4264,4264955,0.90022,-0.73741,-9.49301
4265,4265955,0.33998,-0.07422,-9.63187
4266,4266955,1.28090,-1.01035,-9.38288
4267,4267955,0.45250,-0.04310,-9.56244
4268,4268955,0.51475,-0.25139,-9.56244
4269,4269955,1.52750,-0.92656,-9.30147
4270,4270955,0.43335,-0.05746,-9.61272
4271,4271955,0.56982,-0.54109,-9.43076
4272,4272955,0.83079,-0.50996,-9.54568
4273,4273955,0.67277,-0.41659,-9.58878
4274,4274955,0.60334,-0.32561,-9.51695
4275,4275955,0.81642,-0.56264,-9.62708
4276,4276955,0.72065,-0.37110,-9.58638
4277,4277955,0.58179,-0.73263,-9.59835
4278,4278955,0.81642,-0.28012,-9.64145
4279,4279955,0.75657,-0.63207,-9.61033
4280,4280955,0.40462,-0.43574,-9.50737
4281,4281955,0.63686,-0.39504,-9.58399
4282,4282955,1.22823,-0.86431,-9.45949
4283,4283955,0.18435,0.18914,-9.76355
4284,4284955,1.16837,-0.70150,-9.37091
4285,4285955,1.16598,-0.69432,-9.44991
4286,4286955,0.25857,0.03352,-9.67976
4287,4287955,0.76614,-0.84755,-9.36133
4288,4288955,0.67516,-0.36392,-9.64145
4289,4289955,0.70390,-0.38307,-9.53611
4290,4290955,0.58179,-0.43096,-9.54808
4291,4291955,0.95768,-0.48602,-9.56005
4292,4292955,0.50518,-0.45011,-9.56005
4293,4293955,0.76854,-0.65841,-9.52174
4294,4294955,0.76375,-0.29688,-9.60075
4295,4295955,0.89304,-0.79487,-9.53611
4296,4296955,0.21308,-0.12450,-9.65821
4297,4297955,1.14922,-0.85952,-9.44991
4298,4298955,0.71826,-0.30885,-9.54329
4299,4299955,0.27773,-0.03112,-9.59357
4300,4300955,1.48201,-0.96486,-9.35893
4301,4301955,0.59137,-0.10774,-9.66300
4302,4302955,0.46208,-0.44532,-9.55287
4303,4303955,0.85712,-0.56503,-9.52174
4304,4304955,0.67756,-0.31125,-9.69891
4305,4305955,0.62728,-0.36871,-9.62469
4306,4306955,0.75178,-0.59376,-9.57202
4307,4307955,0.82121,-0.40941,-9.57681
4308,4308955,0.54827,-0.63207,-9.56962
4309,4309955,0.88107,-0.34716,-9.52413
4310,4310955,0.88585,-0.58658,-9.60075
4311,4311955,0.53151,-0.53630,-9.48104
4312,4312955,0.49321,-0.34237,-9.54089
4313,4313955,1.24259,-0.94810,-9.29669
4314,4314955,0.19154,0.15562,-9.69173
4315,4315955,1.00317,-0.58419,-9.44273
4316,4316955,1.26174,-0.77812,-9.30866
4317,4317955,0.24181,0.07901,-9.72525
4318,4318955,0.77572,-0.77093,-9.49780
4319,4319955,0.73502,-0.36392,-9.57681
4320,4320955,0.69671,-0.43574,-9.56244
4321,4321955,0.58419,-0.46448,-9.52413
4322,4322956,0.90261,-0.58419,-9.54329
4323,4323955,0.54348,-0.34477,-9.56005
4324,4324955,0.71347,-0.65601,-9.50259
4325,4325955,0.80685,-0.16041,-9.53850
4326,4326956,0.85952,-0.76614,-9.51216
4327,4327955,0.23703,-0.16759,-9.61990
4328,4328955,0.99838,-0.71587,-9.43794
4329,4329956,0.85952,-0.43096,-9.37569
4330,4330955,0.19872,0.11732,-9.60554
4331,4331956,1.49398,-0.90980,-9.29429
4332,4332955,0.79009,-0.24900,-9.57202
4333,4333955,0.45011,-0.32082,-9.58638
4334,4334955,0.92656,-0.64643,-9.50498
4335,4335956,0.67756,-0.39744,-9.66300
4336,4336955,0.64883,-0.39504,-9.61511
4337,4337955,0.71108,-0.57700,-9.64384
4338,4338955,0.95050,-0.34477,-9.48822
4339,4339956,0.56024,-0.65122,-9.47864
4340,4340955,0.79966,-0.43574,-9.45231
4341,4341955,0.77093,-0.47884,-9.59596
4342,4342955,0.64404,-0.61052,-9.54568
4343,4343956,0.37110,-0.16759,-9.65821
4344,4344955,1.27850,-1.00556,-9.34696
4345,4345955,0.22984,0.15562,-9.69891
4346,4346955,0.80924,-0.49081,-9.54329
4347,4347955,1.39343,-0.87388,-9.35893
4348,4348956,0.30167,0.06464,-9.69891
4349,4349955,0.73263,-0.82361,-9.41879
4350,4350955,0.77572,-0.36392,-9.60793
4351,4351955,0.67995,-0.39744,-9.62230
4352,4352955,0.54827,-0.37110,-9.54568
4353,4353956,0.83079,-0.60573,-9.56723
4354,4354955,0.59376,-0.39265,-9.53371
4355,4355955,0.65601,-0.73502,-9.53371
4356,4356955,0.79727,-0.27533,-9.63666
4357,4357956,0.88825,-0.79248,-9.66539
4358,4358955,0.21787,-0.22745,-9.64863
4359,4359955,0.93853,-0.71826,-9.50737
4360,4360955,0.93374,-0.53870,-9.51935
4361,4361955,0.08859,0.12689,-9.68694
4362,4362956,1.45328,-0.88107,-9.33499
4363,4363955,0.86191,-0.38786,-9.55765
4364,4364956,0.38068,-0.18675,-9.70849
4365,4365955,0.89064,-0.67277,-9.46667
4366,4366955,0.66080,-0.34955,-9.65821
4367,4367956,0.69432,-0.33519,-9.55765
4368,4368955,0.57461,-0.48602,-9.55765
4369,4369955,0.93613,-0.49081,-9.50019
4370,4370955,0.50278,-0.54827,-9.51456
4371,4371956,0.79487,-0.47884,-9.49062
4372,4372955,0.74699,-0.42377,-9.58638
4373,4373956,0.65362,-0.75657,-9.52892
4374,4374955,0.29688,-0.12210,-9.65582
4375,4375955,1.29047,-1.04387,-9.41640
4376,4376955,0.33279,0.10534,-9.66539
4377,4377956,0.60573,-0.39744,-9.55765
4378,4378955,1.47483,-0.99838,-9.31105
4379,4379956,0.36631,0.08859,-9.69891
4380,4380955,0.60094,-0.68714,-9.46189
4381,4381955,0.71587,-0.42377,-9.62948
4382,4382955,0.67516,-0.40223,-9.62230
4383,4383956,0.54588,-0.35195,-9.53132
4384,4384955,0.80206,-0.58897,-9.58638
4385,4385955,0.64404,-0.30885,-9.54808
4386,4386955,0.61052,-0.71826,-9.51695
4387,4387956,0.86431,-0.22505,-9.57202
4388,4388955,0.93613,-0.75178,-9.48104
4389,4389956,0.38547,-0.31364,-9.62708
4390,4390955,0.83318,-0.51715,-9.60314
4391,4391955,1.12288,-0.73263,-9.35893
4392,4392955,0.15562,0.10774,-9.68933
4393,4393955,1.29287,-0.74939,-9.39724
4394,4394955,0.92656,-0.50757,-9.46428
4395,4395955,0.34237,-0.03352,-9.63427
4396,4396955,0.85712,-0.71826,-9.40682
4397,4397955,0.72784,-0.30167,-9.64384
4398,4398956,0.69432,-0.39025,-9.57681
4399,4399955,0.58897,-0.51236,-9.57681
4400,4400955,0.89543,-0.46926,-9.48104
4401,4401955,0.44772,-0.46687,-9.56962
4402,4402955,0.75657,-0.51236,-9.57920
4403,4403955,0.77572,-0.40941,-9.62469
4404,4404955,0.76375,-0.73981,-9.54568
4405,4405956,0.24181,-0.09816,-9.61033
4406,4406955,1.22104,-0.97205,-9.45470
4407,4407955,0.52672,-0.14844,-9.55287
4408,4408955,0.43574,-0.15323,-9.55287
4409,4409955,1.48919,-0.97683,-9.27993
4410,4410955,0.48602,-0.01676,-9.63906
4411,4411955,0.55067,-0.54588,-9.44513
4412,4412955,0.87628,-0.46926,-9.47386
4413,4413955,0.69192,-0.36392,-9.61990
4414,4414955,0.64404,-0.36152,-9.51456
4415,4415955,0.75657,-0.57461,-9.55765
4416,4416955,0.74460,-0.37110,-9.54089
4417,4417955,0.52433,-0.77093,-9.55047
4418,4418955,0.82121,-0.34237,-9.61990
4419,4419955,0.86670,-0.64404,-9.55287
4420,4420955,0.48602,-0.53630,-9.59117
4421,4421955,0.61052,-0.28970,-9.66779
4422,4422955,1.22344,-0.91937,-9.39964
4423,4423956,0.11971,0.23463,-9.70370
4424,4424955,1.12767,-0.72544,-9.41879
